"Date","Price","Open","High","Low","Vol.","Change %"
"May 20, 2014","2.9492","2.9411","2.9582","2.9310","34.43K","0.28%"
"May 21, 2014","2.9533","2.9492","2.9642","2.9376","43.92K","0.14%"
"May 22, 2014","2.9507","2.9533","2.9639","2.9427","29.07K","-0.09%"
"May 23, 2014","2.9549","2.9521","2.9633","2.9490","28.26K","0.14%"
"May 26, 2014","2.9524","2.9537","2.9547","2.9379","-","-0.08%"
"May 27, 2014","2.9399","2.9540","2.9690","2.9386","23.80K","-0.42%"
"May 28, 2014","2.9306","2.9460","2.9496","2.9194","17.62K","-0.32%"
"May 29, 2014","2.9190","2.9377","2.9388","2.9174","17.84K","-0.40%"
"May 30, 2014","2.8846","2.9195","2.9195","2.8805","6.15K","-1.18%"
"Jun 02, 2014","2.8773","2.8912","2.9020","2.8750","49.55K","-0.25%"
"Jun 03, 2014","2.8658","2.8824","2.8835","2.8604","52.89K","-0.40%"
"Jun 04, 2014","2.8481","2.8675","2.8793","2.8470","59.87K","-0.62%"
"Jun 05, 2014","2.8797","2.8501","2.8840","2.8455","52.51K","1.11%"
"Jun 06, 2014","2.8712","2.8815","2.8940","2.8617","49.30K","-0.30%"
"Jun 09, 2014","2.8912","2.8751","2.9029","2.8678","48.75K","0.70%"
"Jun 10, 2014","2.8841","2.8882","2.8974","2.8688","48.55K","-0.25%"
"Jun 11, 2014","2.9043","2.8834","2.9077","2.8806","44.67K","0.70%"
"Jun 12, 2014","2.9893","2.9025","2.9958","2.9003","84.63K","2.93%"
"Jun 13, 2014","2.9876","2.9903","3.0239","2.9785","52.19K","-0.06%"
"Jun 16, 2014","2.9979","2.9926","3.0065","2.9828","41.61K","0.34%"
"Jun 17, 2014","3.0180","2.9937","3.0248","2.9765","43.77K","0.67%"
"Jun 18, 2014","3.0401","3.0175","3.0470","3.0127","42.20K","0.73%"
"Jun 19, 2014","3.0524","3.0423","3.0711","3.0358","39.46K","0.40%"
"Jun 20, 2014","3.0512","3.0500","3.0582","3.0410","28.66K","-0.04%"
"Jun 23, 2014","3.0326","3.0587","3.0670","3.0220","32.79K","-0.61%"
"Jun 24, 2014","3.0416","3.0364","3.0553","3.0244","25.71K","0.30%"
"Jun 25, 2014","3.0298","3.0432","3.0505","3.0167","28.98K","-0.39%"
"Jun 26, 2014","3.0138","3.0376","3.0376","3.0103","21.61K","-0.53%"
"Jun 27, 2014","2.9976","3.0120","3.0260","2.9961","16.66K","-0.54%"
"Jun 30, 2014","2.9708","2.9934","2.9934","2.9635","7.83K","-0.89%"
"Jul 01, 2014","2.9782","2.9775","2.9835","2.9647","61.50K","0.25%"
"Jul 02, 2014","2.9461","2.9729","2.9810","2.9382","65.29K","-1.08%"
"Jul 03, 2014","2.9284","2.9394","2.9400","2.9247","59.63K","-0.60%"
